gene	Score	Rank	Rank_z
ADARB1	-3.30248123333333e-05	7278.33333333333	0.666883905253389
CD58	-0.000116673183333333	8169.66666666667	0.666820176657236
LINC02843	-3.103453e-05	12918	0.666735483870968
SARS1	-3.102714e-05	12916	0.666632258064516
B4GALT3	-0.000132912637	9239	0.666608476791588
PHAX	-0.0001528945215	8734	0.666584166873169
NUCKS1	-3.102229e-05	12915	0.66658064516129
BRWD3	-0.000205593855	8318	0.666552828861421
SLC22A9	-0.0001258540265	6434.25	0.666529516316021
NAGK	-0.000135418555	9557	0.66648634413461
UBE2Q2P1	-8.29911666666667e-05	9620.33333333333	0.666405065592604
XIAP	-0.000103552527566667	7730.33333333333	0.666313464677902
STMND1	-3.1000298e-05	12908	0.66621935483871
ZNF800	-0.00015257410925	8514.5	0.66621010953673
ZNF92	-0.000125950719	8980	0.666204528546256
QRFP	-0.0001694455075	6847.5	0.666050347652435
ULK4P2	-0.00016062670575	8473	0.66602335443674
MAPKBP1	-0.000167377613506667	7347	0.665919883052806
NOS2P3	-0.0002760807	4421	0.665913541195963
CFH	-4.3666802e-05	10759	0.665868676514923
STKLD1	-4.45045801525e-05	6620.25	0.665827931504208
DPP3	-3.094414e-05	12899	0.665754838709677
MBLAC1	-3.0920684e-05	12896	0.6656
TBL1XR1	-4.78692833333333e-05	6695.33333333333	0.66555568025517
MLNR	-3.0917785e-05	12895	0.665548387096774
DNAH5	-4.0692789e-05	11005.5	0.665540428097679
YEATS2	-8.7178331e-05	5004.66666666667	0.665520853978932
KTN1	-4.86172135e-05	10240.5	0.665502321374736
CKAP4	-5.6507565e-05	9865.5	0.665454888955884
DTD2	-0.000134261666	9653	0.665450945293938
CHST1	-3.0880354e-05	12891	0.665341935483871
RNF113B	-3.0876567e-05	12890	0.665290322580645
HIBADH	-0.0001699804988	7234	0.665240438092428
TEFM	-3.0860883e-05	12888	0.665187096774194
PLLP	-3.085229e-05	12887	0.665135483870968
CAMKMT	-4.648153909e-05	6716.25	0.665064480566964
IPPK	-0.000173159685	6996.66666666667	0.665009049854151
ZNF436-AS1	-3.0768337e-05	12884	0.66498064516129
SPART-AS1	-5.276389e-05	6462.33333333333	0.664885338020012
PBX1-AS1	-3.0746476e-05	12882	0.664877419354839
TMEM52	-0.0001688777636	7274.5	0.664870698560316
CARD11	-0.000103166155666667	8782.66666666667	0.664834703743175
EPS8L2	-8.8536286e-05	5691.66666666667	0.66478516971662
TPTE2P1	-0.00027600108	4413	0.664708540442838
NDFIP1	-6.70784325e-05	9500.5	0.664701597829364
ADGRG1	-3.8716554e-05	11076	0.664682222892172
SMAD2	-0.00013112501275	8607	0.664678846347101
TARBP2	-3.0672945e-05	12878	0.664670967741936
HNRNPM	-1.58555032e-05	6500.33333333333	0.664592391813021
PTAFR	-0.000200165696666667	9146.66666666667	0.664575438730969
RHOBTB1	-0.000115807373333333	8445	0.664543726661606
AGMO	-6.33410660125e-05	4822	0.664523130354218
FAM162A	-0.00016858380465	7518	0.664517349581408
USP13	-0.000123088809	8335	0.66451000025142
MRTFA	2.25659666666667e-07	6924	0.664482742250754
CASC2	-5.3513250975e-05	5904	0.664416722812736
MAOA	-4.53165635e-05	10393.5	0.664356386292835
OR5K4	-3.0632476e-05	12871	0.664309677419355
ITGA8	-0.000115972079	8797	0.664296042347221
SLC10A6	-3.061737e-05	12870	0.664258064516129
LY6G6D	-3.0611714e-05	12869	0.664206451612903
TLL1	-5.85077513333333e-05	6731	0.664183222195344
FOXC2	-3.0603296e-05	12868	0.664154838709677
KCNT1	-0.000120983954733333	8334.66666666667	0.66411677468428
MB21D2	-0.000119184923333333	8711.33333333333	0.664071114177197
STX7	-3.057096e-05	12864	0.663948387096774
RPEL1	-3.0563137e-05	12863	0.663896774193549
HMGXB3	-0.0001339650938	8574	0.663855451713396
KIR3DL3	-5.3945923e-05	9933	0.663855290925535
RARRES2	-3.055441e-05	12861	0.663793548387097
METTL7A	-2.97886465e-05	7805	0.663712897730395
FGFRL1	-0.000123285233666667	8262.66666666667	0.663651406808257
OR2G2	-3.0546908e-05	12858	0.663638709677419
POLQ	-5.775784e-05	9764	0.663637744950256
VTI1B	-3.8882546e-05	11002.5	0.663625927042508
INSIG1	-8.15923746666667e-05	9420.33333333333	0.663619494450356
KRTAP23-1	-3.0534244e-05	12856	0.663535483870968
PABPN1L	-3.0512805e-05	12854	0.663432258064516
MICAL2	-4.2557372e-05	6429.5	0.663373811460561
SLC13A3	-0.000112631292666667	7884.33333333333	0.663372068985294
ZCCHC9	-3.0497826e-05	12852	0.663329032258065
IL22RA1	-3.0467772e-05	12850	0.663225806451613
MLANA	-4.3692677e-05	10468	0.663215837604261
GTF2IRD2B	-0.000107937856666667	8507.33333333333	0.663200881644959
ZNF423	-0.00012571208	7785.66666666667	0.663199734817491
GLOD4	-6.648998e-05	9483.5	0.663188744849764
PRSS40A	-3.046594e-05	12849	0.663174193548387
STK10	-0.000230027079	8204.5	0.663138739825143
OOSP2	-3.0453215e-05	12848	0.663122580645161
CCDC70	-6.5068415e-05	9528	0.66306598331826
ST7-AS1	-3.0440493e-05	12845	0.662967741935484
SPACA3	-0.00016837701835	7153	0.662906761123177
WDR82	-0.000132579765	8565	0.66286819441472
ACSM5	-3.0432659e-05	12842	0.662812903225806
TTC12	-0.000148027663666667	7342.66666666667	0.662809392630305
ALCAM	-8.91325933333333e-05	8399.33333333334	0.662739782554641
NYAP1	-8.701767e-05	6594	0.662646970153753
DOT1L	-4.5594535e-05	10325	0.662629444276957
B4GALT2	-3.0417237e-05	12838	0.662606451612903
GRIK3	-0.000116259526666667	9006.66666666667	0.662573058161221
TOX3	-8.950308675e-05	6950	0.662569400627774
ANKRD22	-0.000132148046666667	7819	0.662508396810889
KRT7	-0.0001620145075	7718.5	0.662489212813822
PPFIA1	-1.4750605e-05	6783.5	0.662398731024668
MYDGF	-2.576121188e-05	8170.5	0.662391318785579
SNORD114-15	-3.038502e-05	12833	0.662348387096774
CCDC169	-3.4805592e-05	6170.25	0.66231181368954
WT1	-0.000133080811333333	9037.33333333333	0.66229437344358
FLRT1	-0.00010856476715	7325.5	0.662288382498876
MMP21	-3.0381185e-05	12831	0.662245161290323
PHC3	-3.9322491e-05	9611	0.662232587789196
MTPAP	-6.14481625e-05	9633.5	0.662205687870566
CES5A	-4.31069515e-05	10467	0.662162194754296
NMRK2	-3.0376723e-05	12829	0.662141935483871
USP38	-0.000101359179333333	7952.66666666667	0.662132563215427
TBX1	-3.037349e-05	12828	0.662090322580645
SGO2	-3.38154985e-05	6957.5	0.662077628180469
CCDC60	-3.912335825e-05	10842.5	0.662039915586373
CCDC90B	-0.000112501199333333	8739	0.662022725537995
CRLF2	3.21324216666667e-05	7023.33333333333	0.661949551355564
IER3IP1	-0.0002841801905	8132	0.661938538840318
B3GNT8	-4.309424e-05	10445	0.661906542056075
SLC12A5	-3.0364905e-05	12824	0.661883870967742
HRNR	-8.868135575e-05	6302.25	0.66187144498061
PYM1	-3.0359613e-05	12823	0.661832258064516
TBC1D31	-3.034637e-05	12822	0.66178064516129
RRAS2	-1.54898096666667e-05	5962	0.661751769331489
SEPTIN14	-5.4362604e-05	9846	0.661735624560346
ABCA1	-0.000115593431	8844	0.661726535045068
OR5P2	-3.0344174e-05	12819	0.661625806451613
AFF3	-0.000122310666	8284.33333333333	0.661564903914102
CPT1C	-3.034231e-05	12817	0.661522580645161
HBP1	-0.000208275791	8208	0.661510843131344
CTDSPL	-0.000134746776	7721	0.661503565464817
TMEM163	-8.6084526375e-05	5936.75	0.661486265078173
SDR42E1	-3.0339712e-05	12816	0.661470967741936
SCN11A	-0.00013431899175	5452.75	0.661367987392332
SCGB1A1	-0.000115697243	8234.66666666667	0.661367339663099
LARP6	-0.0001619337215	8167	0.661330107040994
CYP2G1P	-3.033095e-05	12813	0.661316129032258
GRAMD4	-6.7125056e-05	5444.75	0.661269002739872
ERICH6	-3.0301837e-05	12811	0.661212903225807
RSPRY1	-7.168204e-05	9285	0.661204220681339
FBXO36	-0.000147896028	8434.5	0.661201246105919
CYP27A1	-0.0001668422535	6890.5	0.661091318649816
XPO4	-6.648679575e-06	5299.75	0.661029254339663
SMIM10L1	-3.0296407e-05	12806	0.660954838709677
DDX55	-3.0291296e-05	12805	0.660903225806452
PATL2	-0.000216992862333333	7057.33333333333	0.660882285966714
LINC01095	-0.000120013256666667	7814.66666666667	0.660827916758981
DSG3	-0.000177258495	8287.5	0.660823876997287
PIEZO2	-8.8460349375e-05	4533.5	0.660815819319475
PRDX5	-0.000114222645	10640	0.660649017292733
JMJD8	-3.0261594e-05	12800	0.660645161290323
PDE5A	-0.000126418716666667	8064.66666666667	0.660576781911438
PCDHA10	-4.743193e-05	10165	0.660554637724852
OR6N2	-3.0249135e-05	12798	0.660541935483871
MIR1231	-3.0247249e-05	12797	0.660490322580645
SNORD34	-3.0241838e-05	12796	0.660438709677419
P4HA1	-6.533917e-06	6311.66666666667	0.660401412522749
KCNK15	-7.57565043333333e-05	9235.66666666667	0.660384137492875
PACRG	-5.259935775e-05	6579	0.660308918753784
ZIC2	-0.000124838192	10112.5	0.660305020674509
CGRRF1	-3.0204155e-05	12790	0.660129032258065
SLC18A2	-0.0001722171935	8300	0.660124851773691
OR6C76	-3.0204093e-05	12789	0.660077419354839
MXD4	-0.000104909479	10448	0.660046485819376
LINC00327	-4.88824185e-05	9519.5	0.660014670303605
KNDC1	-9.322611465e-05	6928.33333333333	0.659967509177322
SSX5	-6.7495024e-05	9383	0.659907948949854
SUMO3	-0.000154232366	8406	0.659902896374794
RADIL	-0.000117497875666667	8422.66666666667	0.65988504996368
BTBD9	-6.50985026666667e-05	6740	0.659873187385937
FUNDC2	-3.0167474e-05	12785	0.659870967741935
P4HA2	-0.00011176114	8881.66666666667	0.65984217293447
GPR39	-0.00018076031	5975	0.659830043053711
CLPS	-3.0156863e-05	12783	0.659767741935484
TSGA10IP	-3.7978606e-05	10811.5	0.659682283187619
HOXA6	-3.0137466e-05	12781	0.659664516129032
ITGA2B	-5.55376515e-05	9760	0.659643131343584
GCNT7	-6.7348976e-05	7231.33333333333	0.65959494515745
SLC1A2	-7.295072e-05	9195	0.659516269721636
GNA12	-0.0001428142468	7461	0.659502111859727
OR2W3	-9.793280275e-05	4766	0.659468985399424
LINC00929	-0.000164739391	8324.5	0.659458627273641
HELZ	-0.000104842583333333	9128	0.659438035128518
C10orf62	-3.0071533e-05	12775	0.659354838709677
ZNF222	-0.000166502269	6875.5	0.65932700319228
DPH5	-0.000115632635	10646	0.659324993561992
LRRC4B	-0.0001358806775	8821.5	0.659268339091099
XXYLT1	-1.42308873e-05	6460	0.659184398035669
P2RX6	-3.0037469e-05	12771	0.659148387096774
HHIPL1	-0.000114736188333333	8270.66666666667	0.65912202396654
OR9Q1	-0.000144923327	7330	0.659113819111447
GRM5-AS1	-3.0034305e-05	12770	0.659096774193548
PIGQ	-9.62312315875e-05	7065.25	0.659053861713056
PNPLA6	-0.000156283146666667	6383	0.659049423440107
ASAH2	-0.000117993111	8416.66666666667	0.658919952109364
RWDD3	-0.000132418018	9549.5	0.658871357423631
SOSTDC1	-4.54837575e-05	10199.5	0.658840397949955
SRRM3	-3.0007288e-05	12765	0.658838709677419
AHNAK	-3.0005065e-05	12764	0.658787096774194
DAP3	-4.92725361833333e-05	4989	0.65875718991064
PRKX	-1.73946718333333e-05	6248	0.6586712380616
KIDINS220	-0.000181861446666667	7991.66666666667	0.65865275007652
TWNK	-2.9962199e-05	12761	0.658632258064516
PEX5	-0.00010450252086	5942	0.658630786551174
TMEM129	-0.000139069133666667	7553	0.658588727009674
ESPN	-2.9954654e-05	12760	0.65858064516129
SLC26A8	-0.000138726149333333	6714	0.658560877627079
CACNA2D1	-0.000107480563	7061.5	0.658479029979467
CLPTM1L	-0.000106787164625	5993.75	0.658448296677243
MITD1	-0.00012400265835	8538.5	0.658308350919506
SS18	-0.0001667897125	6919	0.658304762182412
ACP3	-2.9888355e-05	12754	0.658270967741936
KPNA2	-0.00016777112775	7181	0.658262672672235
ZNF202	-0.000135636518	8803.5	0.65824029464212
SNORA38	-2.9886582e-05	12753	0.65821935483871
MPZL3	-0.00011672588515	8589.5	0.658203356446588
LINC02525	-2.9882594e-05	12752	0.658167741935484
ACTR1A	-2.9880966e-05	12751	0.658116129032258
SCAF4	-2.987851e-05	12750	0.658064516129032
NME1-NME2	-0.000185476672666667	7601.33333333333	0.658016925876999
WRAP73	-0.000131243175	9089	0.657975431589484
DCAF4	-0.000181038884	8075.66666666667	0.657941536278177
SLC39A11	-0.00012432391125	4867	0.657935205824512
FTSJ1	-2.9858214e-05	12747	0.657909677419355
SERTAD2	-0.00011765406	9127.33333333333	0.657885043939282
NDC1	-3.39981420733333e-05	5720.66666666667	0.657839581589079
RETREG2	-2.9820172e-05	12743	0.657703225806452
TAF4	-3.66363558433333e-05	5524.66666666667	0.657684497309942
MIR186	-2.9815654e-05	12742	0.657651612903226
SPRR2B	-0.0001310179741	5700.75	0.657577114682142
GZMA	-0.0001175648133311	6367.66666666667	0.657575328623036
MFSD2A	-4.31323775e-05	5629.5	0.657537824916195
SETBP1	-0.000147417451666667	6797.66666666667	0.657507884176977
LINC01816	-2.9778028e-05	12737	0.657393548387097
FAM83A	-2.9761575e-05	12735	0.657290322580645
MAGI1	-4.215990576e-05	4881.6	0.657210950498614
ARHGEF5	-0.000126019271666667	7872.66666666667	0.657196875093138
DRGX	-2.9714793e-05	12729	0.65698064516129
TEAD2	-8.135221e-05	9092	0.656930843912699
ZCCHC13	-2.9705967e-05	12727	0.656877419354839
F11R	-9.72589666666667e-06	7386	0.65687177477419
RTCA	-0.000227157464333333	8011.33333333333	0.656832388121891
TMEM86B	-2.9700272e-05	12726	0.656825806451613
PCBD2	-2.9699848e-05	12725	0.656774193548387
ARSJ	-0.00010592052085	8656.5	0.656675710983821
RND1	-2.9686844e-05	12723	0.656670967741936
RAI1	-0.0001072384626	8642	0.656660516531002
MYO9A	6.342102625e-05	4807	0.65664564025691
RPP40	-2.96828e-05	12721	0.656567741935484
LRRC75A	-4.33769235e-05	10273	0.656524007637423
ITPK1	-0.000114905228	8493.33333333333	0.656517646672037
HOOK3	-2.967534e-05	12720	0.656516129032258
UBE2F-SCLY	-6.5219158e-05	9361	0.656475128127826
ZP4	-7.0991386e-05	9189	0.656469339764848
RASA4B	-8.7129755e-05	8850	0.656446990252236
COG5	-0.000126619774333333	7271.33333333333	0.656444659833334
C10orf67	-7.3699231e-05	9088	0.656364345291931
DNAJC13	-8.45983575e-05	6138.75	0.656353661081909
ZBTB41	-5.486902645e-05	9677.5	0.656339077324478
LARGE1	-5.472975425e-05	5863.75	0.656325654903586
UBN1	-2.9658082e-05	12716	0.656309677419355
PCYT1A	-7.507386765e-05	6345.75	0.656266337773218
TMEM64	-2.9633058e-05	12714	0.656206451612903
LRRC8C-DT	-0.00011323067415	8573	0.656203075067832
GSK3B	-0.000120008571333333	7923	0.656167255166443
ADAMTSL5	-0.00012535067	10173.5	0.656126505643582
OR4F17	-2.9619834e-05	12712	0.656103225806452
DNAI2	-2.4928397e-05	6841.33333333333	0.656054840849635
STAR	-2.9605986e-05	12710	0.656
LRP4	-8.28756175e-05	6148	0.655986149098097
SPTSSB	-7.06868113333333e-05	8051.66666666667	0.65589424215408
DOCK7	0.0006644412148	5590.4	0.65586647143167
MAP6D1	-2.9581272e-05	12707	0.655845161290323
MUCL1	-7.01253115e-05	9219	0.655793709174957
ZBTB5	-0.000107589076533333	5443.66666666667	0.655738952684237
PTENP1	-2.9552206e-05	12704	0.655690322580645
VPREB1	-0.00027294256	4353	0.655671034794397
OXT	-2.9519615e-05	12701	0.655535483870968
CLEC7A	-0.000122194127333333	7900.66666666667	0.655528820704809
HLA-B	-5.90268666666667e-05	8599.66666666667	0.655437825989009
SNX19	-0.000141809896533333	6895	0.655422281806246
SUZ12	-0.000167978478166667	7672	0.655300713468885
DUXA	-2.947084e-05	12696	0.655277419354839
CNEP1R1	-7.594208e-05	9382.33333333333	0.655242911189667
HAO2	-0.000208269915	7420.66666666667	0.655104180715965
CMPK2	-6.99112466666667e-05	8566.33333333333	0.655073496245475
CDH5	-0.0001662665515	6841	0.655071053258118
ANO6	-9.8373823e-05	5728.75	0.655071043334168
DDR2	-3.5219688e-05	6335.66666666667	0.655028717421784
SMCR5	-0.0001342817735	8387.5	0.654987277660537
ZNF623	-1.66466628e-05	7147.5	0.654873315939279
ITGB4	-0.000110625105666667	8326.66666666667	0.654814480419336
MIR512-2	-4.2938968e-05	10247.5	0.654767963018792
PGF	-0.0001502207735	8546	0.654752178962047
CTSC	-0.000175518418333333	7024.33333333333	0.654689236896279
C2orf49	-0.000153416365433333	7289.33333333333	0.654670372065174
CYHR1	-2.9406816e-05	12683	0.654606451612903
DDX59	-7.401938875e-05	9037	0.654514159380967
SAR1A	-2.9394881e-05	12681	0.654503225806452
LINC00303	-0.0001321406135	9256.5	0.654491599492734
PRLH	-2.9387922e-05	12680	0.654451612903226
ARID3A	-0.000108153053	7670.66666666667	0.654433391441531
LRRK1	-9.171696e-05	8227.33333333333	0.654388763134872
PSMF1	-0.000121106901	8209	0.654384743922733
JMJD7-PLA2G4B	-2.9373125e-05	12678	0.654348387096774
OLFM3	-0.000124154016333333	7954.33333333333	0.65432024210089
SENP5	-1.020609075e-05	5584.75	0.654305696880574
ZNF544	-0.00016675436198	7308.5	0.654249013405633
SNORD114-30	-2.9364874e-05	12676	0.654245161290323
MUC22	-2.935298e-05	12674	0.654141935483871
DONSON	-0.000161350962	7706	0.65412110063214
ST6GALNAC1	-8.71869725e-05	8801.5	0.654090402974576
RPS5	-2.9351047e-05	12673	0.654090322580645
ABTB2	-0.000145991073766667	7024	0.654066232180401
CDK2AP1	-0.000169310654	6444.5	0.654062432643859
GPRIN2	-3.206901e-05	10932	0.65404835694905
LAMP1	-0.000190083916666667	7216.33333333333	0.654043702775057
LINC01554	-2.9343353e-05	12671	0.653987096774194
OXR1	-4.77401092125e-05	5424.75	0.653975958219678
NBPF1	-6.96366558e-05	5793.8	0.653953015374876
CCBE1	-9.244308984e-05	4408.8	0.653937775339024
PGAM1P5	-0.00010441062425	8619	0.653933715204502
SULT1E1	-0.000252996964	7999.5	0.65392672093257
ARMCX4	-6.60547401e-05	7402	0.653888723396604
RPL27A	-0.000142526082333333	8240.66666666667	0.653850526849525
LCE1F	-8.314926e-05	6506	0.653803637825344
FGF12	8.324643e-06	6918	0.653788765564009
PLCZ1	-2.932399e-05	12667	0.65378064516129
TMEM176A	-0.00012294942	9936.5	0.653745960575096
ESR2	-0.000132814914666667	7295.33333333333	0.653729172920197
DHX57	9.68542533333333e-06	6714.66666666667	0.653720277620143
CAPN9	-0.000124428516	7971	0.653704506841771
PTCH1	-2.931242e-05	12663	0.653574193548387
TAGAP	-5.0631239e-05	9797	0.653487689679429
TMEM158	-0.000103397845	10313	0.653474792647552
CCDC170	-0.00011000906	8801.33333333333	0.653439107018274
CKS2	-0.0001594153395	7856	0.653397493792788
DAP	-0.000112849205	9139.33333333333	0.653386903858435
CKLF	-4.3369245e-05	10148.5	0.653324248819214
CPT1A	-0.000108010667666667	8787.33333333334	0.653194410272635
LINC00642	-0.000164729663	8193	0.653184765350216
CDH10	-5.6532416425e-05	4367.25	0.653148811642633
ATP7A	-4.2718947e-05	10203.5	0.653107989146819
FAM9B	-0.000104406051866667	7150	0.653095828868668
LRTM1	-0.000203613376	8053.5	0.653023414732188
TK1	-0.0001157969875	10223	0.652988143375654
PMS2P9	-0.00027116633	4335	0.652959783099865
EIF4E3	-3.2228148e-05	10837	0.652884413626771
FOS	-7.91897847e-05	8886	0.652854989448297
MIS12	-2.9263025e-05	12649	0.652851612903226
DCLK3	-8.91963483333333e-05	8877.66666666667	0.652822279375295
MCPH1	-0.0001133579381	7616.75	0.652780049981212
SIK1	-0.000109260042333333	8608	0.652712220435943
FYB2	-9.36637498e-05	7340.33333333333	0.65266700435073
SLC10A2	-3.84234059e-05	10574	0.652654326198372
BCKDHB	-6.737978116e-05	5268.4	0.652636679053276
RFX8	-9.98749214e-05	5929	0.65254109259001
LRRC8E	-5.38223525e-05	9646.5	0.65253863933273
SCARNA8	-6.977105e-05	9151	0.652528429303588
PPP1R3F	-2.9249682e-05	12642	0.652490322580645
PLAUR	-2.9245844e-05	12641	0.652438709677419
AMHR2	-2.9227904e-05	12640	0.652387096774194
UGT2B15	-2.922474e-05	12638	0.652283870967742
RLIM	-2.9215724e-05	12637	0.652232258064516
AMOTL2	-0.000221249802	7211	0.65222621351627
SLC27A5	-0.000114653406666667	8426	0.652224742981837
EPC1	-7.043942875e-05	5880	0.652092415742206
YWHAG	-9.395083155e-05	8684.5	0.652035373329314
RFX1	-0.0001993435185	8044.5	0.65199678424279
PTPN23	-2.918407e-05	12632	0.651974193548387
MED12	-2.9175659e-05	12630	0.651870967741936
TYK2	-0.000120879056666667	7197	0.651838123158349
TMCC1	-6.880845125e-05	3368.25	0.65183551202698
GPR65	-9.7182465e-05	10550.5	0.651821644340141
ISM2	-0.000157376965	4639.5	0.651784053668003
TAMM41	-0.000138042559333333	6497.66666666667	0.651782740011082
ATG16L1	-0.000120326266125	7605.75	0.651744878863947
C5AR2	-0.000160624711	7497.5	0.651726340441866
RGPD4	-0.000130709612	7751	0.651709102920168
TRDN	-0.00010681653975	5745	0.651701794089588
GALNT14	1.30716325e-06	6284.5	0.651684335734792
KAT8	-2.9138891e-05	12626	0.651664516129032
PDK3	-4.82914192666667e-05	6397	0.65155571053062
GCSH	-0.0001161825342	9122.33333333333	0.651544459542937
FXYD6	-0.000142824457333333	6515	0.651542717036025
KCNH3	-0.000129835343333333	8140.33333333333	0.65154085616902
HABP4	-0.00018122086	5697.5	0.65153956147436
TRAF6	-2.9130159e-05	12623	0.651509677419355
EFHD2	-0.000104110585	8485.66666666667	0.651455003734295
ASB13	-4.8278135e-05	6717.33333333333	0.651428839861602
HLA-A	-0.000127926459	7631.66666666667	0.651324345808999
WWTR1	-0.0001432981915	7592.5	0.651228329642937
GAGE1	-2.609302225e-05	7722.5	0.651220640764961
CHKA	-2.592888e-05	6464.66666666667	0.651171911771428
JAGN1	-2.9107608e-05	12616	0.651148387096774
MRLN	-4.06199695e-05	10257	0.65110352728369
FBXW11	-0.0002645066625	7931.5	0.651101356647573
TRIM4	-6.17858916666667e-05	9349	0.651076832769167
EPHB4	-0.0001301652364	6924	0.651061420602464
BBX	-5.36754633333333e-05	6844	0.651056086099571
TBX15	-0.000129497359933333	6990.66666666667	0.651040201739238
BACH2	-5.4969672e-05	6544.5	0.651029484892913
CLCN5	-3.0539315e-05	7029.5	0.651009638951476
ZC3H11A	-7.0255838e-06	5786.5	0.650919366698292
NOS2	-2.9088773e-05	12611	0.650890322580645
POM121	-8.367403285e-05	8769	0.65087327906743
SETDB2	-8.71200573e-05	7127.25	0.650857528849444
PHF7	-2.9080851e-05	12608	0.650735483870968
TERF2	-0.00011763475725	6643	0.65070877131146
EPHA10	-2.9076078e-05	12607	0.650683870967742
